SpikeU,416,544,7C696B8A,0,1,1,4294967295,0,0
SpikeR,480,512,5ED9DD22,0,1,1,4294967295,0,0
SpikeD,448,512,EF08C2C3,0,1,1,4294967295,0,0
SpikeL,448,544,BD5904FA,0,1,1,4294967295,0,0
SpikeU,224,128,F6E8FAC6,0,1,1,4294967295,0,0
SpikeR,256,160,23A3379D,0,1,1,4294967295,0,0
SpikeD,224,192,0CBA7E19,0,1,1,4294967295,0,0
SpikeL,192,160,2D089536,0,1,1,4294967295,0,0
Autotiler,64,32,E883BB22,0,1,1,4294967295,0,1
Block,0,32,003F7A19,0,1,17,4294967295,0,0
Block,0,576,001A25E1,0,25,1,4294967295,0,0
Block,768,32,00401B8D,0,1,17,4294967295,0,0
Block,0,0,00256BF1,0,25,1,4294967295,0,0
Block,64,416,12AC2E65,0,1,1,4294967295,0,0
Block,96,416,B8F0B260,0,1,1,4294967295,0,0
Block,128,416,1F205A6A,0,1,1,4294967295,0,0
Block,160,416,12AE9411,0,1,1,4294967295,0,0
Block,96,384,186F0255,0,1,1,4294967295,0,0
Block,128,384,770DA760,0,1,1,4294967295,0,0
Block,192,352,EF8FA52D,0,1,1,4294967295,0,0
Block,192,320,4CD0C499,0,1,1,4294967295,0,0
Block,192,288,3E5B0A06,0,1,1,4294967295,0,0
Block,160,288,EB3FB03D,0,1,1,4294967295,0,0
Block,224,320,D9B99991,0,1,1,4294967295,0,0
Block,224,288,AE3E36DD,0,1,1,4294967295,0,0
Block,224,256,4E10189E,0,1,1,4294967295,0,0
Block,256,320,7A522E80,0,1,1,4294967295,0,0
Block,352,160,2A3604F8,0,1,1,4294967295,0,0
Block,352,192,F2827445,0,1,1,4294967295,0,0
Block,320,192,53AF483E,0,1,1,4294967295,0,0
Block,384,192,5A7FEB23,0,1,1,4294967295,0,0
Block,384,224,576DA2AB,0,1,1,4294967295,0,0
Block,416,224,619EF22A,0,1,1,4294967295,0,0
Block,448,224,6E6F8E24,0,1,1,4294967295,0,0
Block,448,192,7E8A350E,0,1,1,4294967295,0,0
Block,480,192,C8C2B77F,0,1,1,4294967295,0,0
Block,416,256,2BB1EC13,0,1,1,4294967295,0,0
Block,352,224,A8648465,0,1,1,4294967295,0,0
Block,480,224,A337670C,0,1,1,4294967295,0,0
Block,480,160,1321304A,0,1,1,4294967295,0,0
Block,512,192,18AFB8E6,0,1,1,4294967295,0,0
Block,512,384,89C67D3B,0,1,1,4294967295,0,0
Block,512,416,F2B2DDC1,0,1,1,4294967295,0,0
Block,512,448,55F10872,0,1,1,4294967295,0,0
Block,544,448,71190517,0,1,1,4294967295,0,0
Block,544,416,EDB9168A,0,1,1,4294967295,0,0
Block,544,384,77D65945,0,1,1,4294967295,0,0
Block,576,384,DE87042B,0,1,1,4294967295,0,0
Block,576,416,40B88283,0,1,1,4294967295,0,0
Block,576,448,0D7858A9,0,1,1,4294967295,0,0
Block,608,448,F4EAA066,0,1,1,4294967295,0,0
Block,640,448,358A0C34,0,1,1,4294967295,0,0
Block,608,384,73CE9F9D,0,1,1,4294967295,0,0
Block,640,384,898D74C9,0,1,1,4294967295,0,0
Block,640,416,FBC11173,0,1,1,4294967295,0,0
Block,512,352,6EB0F38B,0,1,1,4294967295,0,0
Block,544,320,CC75260B,0,1,1,4294967295,0,0
Block,544,288,3F8392E9,0,1,1,4294967295,0,0
Block,576,288,E304BE41,0,1,1,4294967295,0,0
Block,608,288,C711CCE8,0,1,1,4294967295,0,0
Block,640,288,CE6D8438,0,1,1,4294967295,0,0
Block,512,320,44440F14,0,1,1,4294967295,0,0
Block,480,352,F425D419,0,1,1,4294967295,0,0
Block,224,160,CA0E8B80,0,1,1,4294967295,0,0
Block,96,448,2B80E314,0,1,1,4294967295,0,0
Block,96,480,CB275DC2,0,1,1,4294967295,0,0
MusicPlayer,32,32,003C2ED2,0,1,1,4294967295,0,1
SaveBook,80,544,D5F39610,0,1,1,4294967295,0,0
Skinner,64,144,90C79006,0,1,1,4294967295,0,1
FlipBlock,224,416,4D1B6422,0,1,1,4294967295,0,0
SJumpBlock,32,480,53E7A794,0,1,1,4294967295,0,0
SpikeBlock,192,480,FBFFF588,0,1,1,4294967295,0,0
PlayerStart,64,544,96BD2CE7,0,1,1,4294967295,0,0
